id,transcript
77,"[한국대학신문 이원지 기자] 숭실대학교(총장 장범식)가 산업통상자원부에서 주관하고 한국산업기술진흥원에서 시행하는 산업혁신인재성장지원(R&D)사업에 선정돼 ‘데이터분석기반의 전자제조 전문인력양성사업’의 주관연구개발기관으로 참여한다고 29일 밝혔다.이 사업은 숭실대를 비롯해 숙명여대, 서울과학기술대, 한국전자정보통신산업진흥회가 공동연구개발기관으로 컨소시엄을 이루어 수행하는 사업이다. 5년간 총 83억원을 지원받으며 이 중 숭실대는 약 28억 5000만원을 지원받는다."
77,"[한국대학신문 이원지 기자] 숭실대학교(총장 장범식)가 산업통상자원부에서 주관하고 한국산업기술진흥원에서 시행하는 산업혁신인재성장지원(R&D)사업에 선정돼 ‘데이터분석기반의 전자제조 전문인력양성사업’의 주관연구개발기관으로 참여한다고 29일 밝혔다.이 사업은 숭실대를 비롯해 숙명여대, 서울과학기술대, 한국전자정보통신산업진흥회가 공동연구개발기관으로 컨소시엄을 이루어 수행하는 사업이다. 5년간 총 83억원을 지원받으며 이 중 숭실대는 약 28억 5000만원을 지원받는다."
77,"[한국대학신문 이원지 기자] 숭실대학교(총장 장범식)가 산업통상자원부에서 주관하고 한국산업기술진흥원에서 시행하는 산업혁신인재성장지원(R&D)사업에 선정돼 ‘데이터분석기반의 전자제조 전문인력양성사업’의 주관연구개발기관으로 참여한다고 29일 밝혔다.이 사업은 숭실대를 비롯해 숙명여대, 서울과학기술대, 한국전자정보통신산업진흥회가 공동연구개발기관으로 컨소시엄을 이루어 수행하는 사업이다. 5년간 총 83억원을 지원받으며 이 중 숭실대는 약 28억 5000만원을 지원받는다."
77,"[한국대학신문 이원지 기자] 숭실대학교(총장 장범식)가 산업통상자원부에서 주관하고 한국산업기술진흥원에서 시행하는 산업혁신인재성장지원(R&D)사업에 선정돼 ‘데이터분석기반의 전자제조 전문인력양성사업’의 주관연구개발기관으로 참여한다고 29일 밝혔다.이 사업은 숭실대를 비롯해 숙명여대, 서울과학기술대, 한국전자정보통신산업진흥회가 공동연구개발기관으로 컨소시엄을 이루어 수행하는 사업이다. 5년간 총 83억원을 지원받으며 이 중 숭실대는 약 28억 5000만원을 지원받는다."
